Title,Author,Conference Name (Book Title),Year,Abstract,url,Keywords,Source_File
FinD3: A Dual 3D State Space Model with Dynamic Hypergraph for Financial Stock Prediction,"Mei, Jieyuan and Tian, Jindong and Xu, Ronghui and Wei, Hanyue and Guo, Chenjuan and Yang, Bin",CIKM,2025,"The financial market plays a crucial role in the modern economy by influencing capital allocation, corporate valuation, and investor behavior. However, its complex dependencies and non-stationary dynamics present significant challenges for financial stock prediction. Previous predictive approaches are typically categorized into Univariate Time Series (UTS) and Multivariate Time Series (MTS) paradigms. UTS methods overlook both cross-feature and cross-stock influences, while MTS methods can only capture one of these simultaneously. Although some recent approaches claim to model 3D Multivariate Time Series (3D-MTS) dependencies, they often discard substantial information and fail to capture the dynamics of the stock market. To address these limitations, we propose FinD3, a Financial 3D model using Dual cubic state spaces and Dynamic hypergraphs. To extract the inherent complex relationships in 3D-MTS, we propose a novel Dual Cubic State Space Model (DCSSM) to capture both cross-feature and cross-stock patterns. Furthermore, to more accurately reflect the dynamics of the stock market, we present an Evolving Hypergraph Attention (EHA) module, which captures dynamic changes in financial markets and updates the hypergraph based on a priori hypergraph. Experimental results demonstrate that FinD3 achieves state-of-the-art performance in quantitative trading performance on two real-world stock market datasets, offering a promising solution to practical quantitative trading challenges. The code is available at: https://github.com/decisionintelligence/FinD3.",https://doi.org/10.1145/3746252.3761239,"hypergraph attention, state space model, stock market, time series",cikm2025.bib
Dense Retrieval for Aggregated Search,"Mei, Lang and Liu, Sijie and Zhao, Ziyuan and Yan, Rolan and Mao, Jiaxin and Wen, Ji-rong",CIKM,2025,"To satisfy users' diverse information needs, the aggregated search systems need to integrate heterogeneous results, with rich but different structural information, from a variety of verticals, such as news search, video search, and product search. A key challenge in aggregated search is to effectively and efficiently retrieve the most relevant results among a large number of heterogeneous information from different verticals. With the development of deep learning and pre-trained language models (PLMs), many researchers resort to Dense Retrieval (DR) models for a unified, efficient embedding-based retrieval and a better retrieval performance. However, existing dense retrieval models have limitations in: 1) capturing the structural information of search results ; and 2) generalizing across different vertical domains where the search results have different or even unseen structures. In this paper, we aim to tackle these limitations, and propose an effective and efficient dense retrieval model for aggregated search. Specifically, we utilize a deep prompt-tuning technique to make the pre-training model easily applied to downstream vertical search tasks. To capture the structural knowledge, we design a Graph Neural Network (GNN)-based structure prompt, to prompt how text segments are organized in the vanilla semi-structured data. We further incorporate a distributional prompt to model the theme of each domain, and enhance cross-domain generalization. Extensive experiments on the real-world data collected from the WeChat Search demonstrate that for aggregated search tasks, our models can achieve better performance over existing retrieval models, and have the superior ability to generalize to the various or even unseen vertical search tasks.",https://doi.org/10.1145/3746252.3761197,"aggregated search, dense retrieval, graph neural networks, prompt learning, semi-structural data",cikm2025.bib
Usefulness and Diminishing Returns: Evaluating Social Information in Recommender Systems,"Meng, Qing and Min, Huiyu and Hee, Ming Shan and Lee, Roy Ka-Wei and Dai, Bing Tian and Xu, Shuai",CIKM,2025,"Social recommendation, which leverages users' social information to predict users' preferences, is a popular branch of recommender systems. Many existing studies have attempted to advance the performance of collaborative filtering methods by leveraging the user-user matrix to enhance user embedding learning with user's social connections. While the existing social recommender systems have demonstrated good performance in various recommendation tasks, the extent of social information usefulness in recommender systems remains unclear. This paper addresses the research gap by designing experiments to answer three research questions: (i) How useful is social information in varying user-item data sparsity? (ii) How much social information do the existing social recommendation models use? (iii) How valuable is social information for cold-start situations? Working towards answering the research questions, we introduce evaluation metrics to estimate the utilization of social information in the existing social recommendation models. We conducted experiments on three publicly available social recommendation datasets, and our results showed that there are diminishing returns when applying social information in recommender systems.",https://doi.org/10.1145/3746252.3761168,"recommendation evaluation metrics, recommender systems, social information utilization, social recommendation",cikm2025.bib
A Cost-Effective Framework to Evaluate LLM-Generated Relevance Judgements,"Merlo, Simone and Marchesin, Stefano and Faggioli, Guglielmo and Ferro, Nicola",CIKM,2025,"Large Language Models (LLMs) hugely impacted many research fields, including Information Retrieval (IR), where they are used for many sub-tasks, such as query rewriting and retrieval augmented generation. At the same time, the research community is investigating whether and how to use LLMs to support, or even replace, humans to generate relevance judgments. Indeed, generating relevance judgements automatically - or integrating an LLM in the annotation process - would allow us to improve the number of evaluation collections, also for scenarios where the annotation process is particularly challenging. To validate relevance judgements produced by an LLM they are compared with human-made relevance judgements, measuring the inter-assessor agreement between the human and the LLM. Our work introduces an innovative framework for estimating the quality of LLM-generated relevance judgments, providing statistical guarantees while minimizing human involvement. The proposed framework allows to: i) estimate the quality of LLM-generated relevance judgments with a defined confidence while minimizing human involvement; and ii) estimate the quality of LLM-generated relevance judgments with a fixed budget while providing bounds on the estimate. Our experimental results on three well-known IR collections using multiple LLMs as assessors show it is sufficient to assess 16\% of the LLM-generated relevance judgments to estimate the LLM's performance with a 95\% confidence.",https://doi.org/10.1145/3746252.3761200,"large language models, quality estimation, relevance assessment",cikm2025.bib
Reverse Chain-of-Thought and Causal Path Verification: A Modular Plugin for Aligning LLMs with Knowledge Graphs,"Miao, Dezhuang and Du, Yibin and Li, Xiang and Zhang, Xiaoming and Li, Jiahe and Zhang, Bo and Yan, Bingyu and Zhang, Lian and Zhang, Litian",CIKM,2025,"Large language models (LLMs) exhibit strong language understanding capabilities, but encounter challenges when integrating structured knowledge from knowledge graphs (KGs) for complex reasoning tasks such as knowledge graph question answering (KGQA). Existing methods often rely on prompt engineering or fixed templates, which obscure the relational structure and limit generalization. To address these limitations, this paper introduces the Reverse Chain-of-Thought (R-CoT) and Causal Path Verification Plugin, a modular framework that reconstructs retrieved KG triples into reverse chains of sub-questions. Each reasoning step is aligned with a supporting triple, forming interpretable multi-hop paths. In particular, Semantic Causal Scoring (SCS) module is further incorporated to evaluate the causal alignment between each reverse sub-question and the original question through dynamic semantic vector matching. The SCS design avoids frequent interactions with LLMs and effectively filters irrelevant or unsupported reasoning steps. Based on the scoring results, a template-free, model-agnostic R-CoT input format is constructed as a semi-structured sequence. This design preserves the KG structure in natural language form and enables seamless integration with standard LLMs without fine-tuning. Experimental results demonstrate that the R-CoT Plugin consistently improves factual alignment, enhances reasoning stability, and outperforms conventional prompt-based methods in both accuracy and coherence.",https://doi.org/10.1145/3746252.3761353,"causal path verification, knowledge graph question answering, large language models, reverse chain-of-thought",cikm2025.bib
Towards Adaptive Personalized Conversational Information Retrieval,"Mo, Fengran and Hui, Yuchen and Tian, Yuxing and Tan, Zhaoxuan and Meng, Chuan and Su, Zhan and Huang, Kaiyu and Nie, Jian-Yun",CIKM,2025,"Personalized conversational information retrieval (CIR) systems aim to satisfy users' complex information needs through multi-turn interactions by considering user profiles. However, not all search queries require personalization. The challenge lies in appropriately incorporating personalization elements into search when needed. Most existing studies implicitly incorporate users' personal information and conversational context using large language models without distinguishing the specific requirements for each query turn. Such a ''one-size-fits-all'' personalization strategy might lead to sub-optimal results. In this paper, we propose an adaptive personalization method, in which we first identify the required personalization level for a query and integrate personalized queries with other query reformulations to produce various enhanced queries. Then, we design a personalization-aware ranking fusion approach to assign fusion weights dynamically to different reformulated queries, depending on the required personalization level. The proposed Adaptive Personalized Conversational Information Retrieval framework APCIR is evaluated on two TREC iKAT datasets. The results confirm the effectiveness of adaptive personalization of APCIR by outperforming state-of-the-art methods.",https://doi.org/10.1145/3746252.3761255,"adaptive personalization, conversational information retrieval, personalized query reformulation",cikm2025.bib
EFU: Enforcing Federated Unlearning via Functional Encryption,"Mohammadi, Samaneh and Tsouvalas, Vasileios and Symeonidis, Iraklis and Balador, Ali and Ozcelebi, Tanir and Flammini, Francesco and Meratnia, Nirvana",CIKM,2025,"Federated unlearning (FU) algorithms allow clients in federated settings to exercise their right to be forgotten by removing the influence of their data from a collaboratively trained model. Existing FU methods maintain data privacy by performing unlearning locally on the client-side and sending targeted updates to the server without exposing forgotten data; yet they often rely on server-side cooperation, revealing the client's intent and identity without enforcement guarantees - compromising autonomy and unlearning privacy. In this work, we propose EFU (Enforced Federated Unlearning), a cryptographically enforced FU framework that enables clients to initiate unlearning while concealing its occurrence from the server. Specifically, EFU leverages functional encryption to bind encrypted updates to specific aggregation functions, ensuring the server can neither perform unauthorized computations nor detect or skip unlearning requests. To further mask behavioral and parameter shifts in the aggregated model, we incorporate auxiliary unlearning losses based on adversarial examples and parameter importance regularization. Extensive experiments show that EFU achieves near-random accuracy on forgotten data while maintaining performance comparable to full retraining across datasets and neural architectures - all while concealing unlearning intent from the server. Furthermore, we demonstrate that EFU is agnostic to the underlying unlearning algorithm, enabling secure, function-hiding, and verifiable unlearning for any client-side FU mechanism that issues targeted updates.",https://doi.org/10.1145/3746252.3761091,"enforceable machine unlearning, federated unlearning, function hiding, functional encryption, model update indistinguishability, secure aggregation, unlearning verification",cikm2025.bib
Learning Optimal Personalised Reservation Prices in Impression Ad Auctions with Mixture Density Networks,"Moor, Dmitrii and Zetterdahl, Emma and van Vliet, Paul and Dai, Zhenwen and Lalmas, Mounia",CIKM,2025,"Reservation prices have proven effective in boosting revenue in Generalised Second Price (GSP) auctions, particularly in cost-per-click (CPC) settings. However, in domains like music streaming, where ads are consumed passively without user clicks, a cost-per-impression (CPM) model is more appropriate. Additionally, in the music streaming domain, user intent is typically unknown, unlike in sponsored search, making it essential to optimally leverage all available user and contextual information when setting prices. This paper addresses the challenge of optimising reservation prices in GSP auctions with CPM pricing, adopting a personalised approach that accounts for both user- and advertiser-specific factors.Using dataset of 100,000 auctions from a major music streaming service, we determine such optimal prices. To achieve this, we first derive the symmetric Nash equilibrium for GSP auctions in a CPM context. We then introduce a Deep Neural Network-based mixture density model that incorporates this equilibrium into its loss. This model captures advertisers' diverse preferences by learning directly from bidding data. We show how this approach enables the computation of personalised prices for both users and advertisers, boosting auction revenue by an average of +4\% across ten markets. Our study further highlights the impact of market competitiveness and advertiser preference heterogeneity on revenue gains, showing that personalised pricing greatly enhances auction performance.",https://doi.org/10.1145/3746252.3761070,"ad auctions, deep mixture density networks, preference learning, revenue optimisation",cikm2025.bib
Improving Text Embedding Models with Positive-aware Hard-negative Mining,"Moreira, Gabriel de Souza P. and Osmulski, Radek and Xu, Mengyao and Ak, Ronay and Schifferer, Benedikt and Oldridge, Even",CIKM,2025,"Text embedding models have been popular for information retrieval applications such as semantic search and Question-Answering systems based on Retrieval-Augmented Generation (RAG). Those models are typically Transformer models that are fine-tuned with contrastive learning objectives. One of the challenging aspects of fine-tuning embedding models is selecting high quality hard-negative passages for contrastive learning. In this paper we introduce a family of positive-aware mining methods that use the positive relevance score as an anchor for false negative removal. Our methods are simple, effective, scalable, and lead to faster training and more accurate retrieval models. We provide an ablation study on hard-negative mining methods over their configurations, exploring different teacher and base models. We further demonstrate the efficacy of our proposed mining methods at scale with the NV-Retriever-v1 model, which scored 60.9 on the MTEB Retrieval (BEIR) benchmark and placed 1st upon its publication.",https://doi.org/10.1145/3746252.3761254,"contrastive learning, distillation, embedding models, hard-negative mining, rag, text retrieval, transformers",cikm2025.bib
Latent Variable Modeling for Robust Causal Effect Estimation,"Morimura, Tetsuro and Oka, Tatsushi and Suzuki, Yugo and Moriwaki, Daisuke",CIKM,2025,"Latent variable models provide a powerful framework for incorporating and inferring unobserved factors in observational data. In causal inference, they help account for hidden factors influencing treatment or outcome, thereby addressing challenges posed by missing or unmeasured covariates. This paper proposes a new framework that integrates latent variable modeling into the double machine learning (DML) paradigm to enable robust causal effect estimation in the presence of such hidden factors. We consider two scenarios: one where a latent variable affects only the outcome, and another where it may influence both treatment and outcome. To ensure tractability, we incorporate latent variables only in the second stage of DML, separating representation learning from latent inference. We demonstrate the robustness and effectiveness of our method through extensive experiments on both synthetic and real-world datasets.",https://doi.org/10.1145/3746252.3761252,"causal inference, double machine learning, latent variable modeling",cikm2025.bib
Get Global Guarantees: On the Probabilistic Nature of Perturbation Robustness,"Mu, Wenchuan and Lim, Kwan Hui",CIKM,2025,"Robustness is a critical requirement for deploying machine learning models in safety-sensitive domains, where even imperceptible input perturbations can lead to hazardous outcomes. However, existing robustness assessment techniques prior to deployment often face a trade-off between computational feasibility and measurement precision, limiting their effectiveness in practice. To address these limitations, we provide a systematic comparative study of prevailing robustness definitions and their corresponding evaluation methodologies. Building on this analysis, we propose tower robustness, which is a novel and practical concept setting out from a global perspective. Further, we provide upper and lower bounds of tower robustness, based on hypothesis testing, for quantitative evaluation, enabling more rigorous and efficient pre-deployment assessments. Through empirical investigation, we demonstrate that our approach provides reliable robustness assessments. These findings advance the systematic understanding of robustness and contribute a practical framework for enhancing the safety of machine learning models in safety-critical applications.",https://doi.org/10.1145/3746252.3761039,"law of total expectation, perturbation robustness, tower law",cikm2025.bib
Multi-Ontology Integration with Dual-Axis Propagation for Medical Concept Representation,"Nayebi Kerdabadi, Mohsen and Hadizadeh Moghaddam, Arya and Wang, Dongjie and Yao, Zijun",CIKM,2025,"Medical ontology graphs map external knowledge to medical codes in electronic health records (EHRs) via structured relationships. By leveraging domain-approved connections (e.g., parent-child), predictive models can generate richer medical concept representations by incorporating contextual information from related concepts. However, existing literature primarily focuses on incorporating domain knowledge from a single ontology system, or from multiple ontology systems (e.g., diseases, drugs, and procedures) in isolation, without integrating them into a unified learning structure. Consequently, concept representation learning often remains limited to intra-ontology relationships, overlooking cross-ontology connections that could enhance the richness of healthcare representations. In this paper, we propose LINKO, a large language model (LLM)-augmented integrative ontology learning framework that leverages multiple ontology graphs simultaneously by enabling dual-axis knowledge propagation both within and across heterogeneous ontology systems to enhance medical concept representation learning. Specifically, LINKO first employs LLMs to provide a graph-retrieval-augmented initialization for ontology concept embedding, through an engineered prompt that includes concept descriptions, and is further augmented with ontology graph relations and task-specific details. Second, our method jointly learns the medical concepts in diverse ontology graphs by performing knowledge propagation in two axes: (1) intra-ontology vertical propagation across hierarchical ontology levels and (2) inter-ontology horizontal propagation within every level in parallel. Last, through extensive experiments on two public datasets, we validate the superior performance of LINKO over state-of-the-art baselines. As a plug-in encoder compatible with existing EHR predictive models, LINKO further demonstrates enhanced robustness in scenarios involving limited data availability and rare disease prediction.",https://doi.org/10.1145/3746252.3761388,"graph-augmented prompting, health informatics, knowledge graphs, large language models, ontology, representation learning",cikm2025.bib
PriviRec: Confidential and Decentralized Graph Filtering for Recommender Systems,"Nicolas, Julien and Sabater, C\'{e}sar and Maouche, Mohamed and Coates, Mark and Ben Mokhtar, Sonia",CIKM,2025,"Recent advances in recommender systems have shown that relying on graph filters, such as the normalized item-item adjacency matrix and the ideal low-pass filter yields competitive performance and scales better than Graph Convolutional Networks-based solutions. However, these solutions require centralizing user data, which raises concerns over data privacy, security, and the monopolization of user data by a few actors. To address those concerns, we propose PriviRec and PriviRec-k, two complementary recommendation frameworks. In PriviRec, we show that it is possible to decompose widely used filters so that they can be computed in a distributed setting using Secure Aggregation and a distributed version of the Randomized Power Method, without revealing individual users contributions. PriviRec-k extends this approach by having users securely aggregate low-rank projections of their contributions, enabling a tunable balance between communication overhead and recommendation accuracy. We demonstrate theoretically as well as experimentally on Gowalla, Yelp2018, and Amazon-Book that our methods achieve performance comparable to centralized state-of-the-art recommender systems and superior to decentralized ones, while preserving confidentiality and low communication and computational overheads.",https://doi.org/10.1145/3746252.3761152,"bspm, decentralized, distributed, gf-cf, privacy, secure aggregation",cikm2025.bib
Addressing Personalized Bias for Unbiased Learning to Rank,"Niu, Zechun and Mei, Lang and Yang, Liu and Zhao, Ziyuan and Yan, Qiang and Mao, Jiaxin and Wen, Ji-Rong",CIKM,2025,"Unbiased learning to rank (ULTR), which aims to learn unbiased ranking models from biased user behavior logs, plays an important role in Web search. Previous research on ULTR has studied a variety of biases in users' clicks, such as position bias, presentation bias, and outlier bias. However, existing work often assumes that the behavior logs are collected from an ''average'' user, neglecting the differences between different users in their search and browsing behaviors. In this paper, we introduce personalized factors into the ULTR framework, which we term the user-aware ULTR problem. Through a formal causal analysis of this problem, we demonstrate that existing user-oblivious methods are biased when different users have different preferences over queries and personalized propensities of examining documents. To address such a personalized bias, we propose a novel user-aware inverse-propensity-score estimator for learning-to-rank objectives. Specifically, our approach models the distribution of user browsing behaviors for each query and aggregates user-weighted examination probabilities to determine propensities. We theoretically prove that the user-aware estimator is unbiased under some mild assumptions and shows lower variance compared to the straightforward way of calculating a user-dependent propensity for each impression. Finally, we empirically verify the effectiveness of our user-aware estimator by conducting extensive experiments on two semi-synthetic datasets and a real-world dataset.",https://doi.org/10.1145/3746252.3761377,"inverse propensity score, personalized bias, unbiased learning to rank",cikm2025.bib
TANDEM: Temporal Attention-guided Neural Differential Equations for Missingness in Time Series Classification,"Oh, Yongkyung and Lim, Dongyoung and Kim, Sungil and Bui, Alex A.T.",CIKM,2025,"Handling missing data in time series classification remains a significant challenge in various domains. Traditional methods often rely on imputation, which may introduce bias or fail to capture the underlying temporal dynamics. In this paper, we propose TANDEM (Temporal Attention-guided Neural Differential Equations for Missingness), an attention-guided neural differential equation framework that effectively classifies time series data with missing values. Our approach integrates raw observation, interpolated control path, and continuous latent dynamics through a novel attention mechanism, allowing the model to focus on the most informative aspects of the data. We evaluate TANDEM on 30 benchmark datasets and a real-world medical dataset, demonstrating its superiority over existing state-of-the-art methods. Our framework not only improves classification accuracy but also provides insights into the handling of missing data, making it a valuable tool in practice.",https://doi.org/10.1145/3746252.3760996,"attention mechanism, missing data, neural differential equations, temporal dynamics, time series classification",cikm2025.bib
Disentangling Complex Questions in LLMs via Multi-Hop Dependency Graphs,"Oruche, Roland and Dmonte, Alphaeus and Seth, Vani and Zeng, Zian and Zhang, Yuanxun and Zampieri, Marcos and Calyam, Prasad",CIKM,2025,"While Large language models (LLMs) have shown to exhibit remarkable performance in a wide range of NLP tasks, they often struggle to interpret and reason over multi-hop questions in open-domain question answering (ODQA) settings. While popular prompt approaches such as Chain-of-Thought and Plan-and-Solve facilitate more manageable questions for OQDA via task decomposition, these approaches are prone to generating erroneous and redundant intermediate steps in multi-hop queries due to limited capacity for modeling complex entity relationships. In this paper, we introduce a novel prompt approach for multi-hop QA viz., MoDeGraph (Multi-Hop Dependency Graphs), that is designed to steer LLMs to extract and model entity relationships in complex questions. MoDeGraph constructs a dependency graph from LLM-generated entity-relation triples to enable more coherent and human-like multi-step reasoning. Experimental results in knowledge-intensive tasks for multi-hop QA demonstrate our approach produces more coherent and faithful reasoning chains as well as consistent increase in QA performance across several benchmark datasets.",https://doi.org/10.1145/3746252.3761037,"information extraction, information retrieval, knowledge graph, large language models, question answering, task decomposition",cikm2025.bib
Multimodal Sentiment Analysis via Progressive Fusion of Audio-Visual Affective Descriptions,"Ou, Lisong and Li, Zhixin",CIKM,2025,"Multimodal Sentiment Analysis (MSA) holds significant research value in the fields of intelligent human-computer interaction and affective computing. Although existing MSA approaches have made considerable progress, challenges remain in identifying subtle emotional distinctions within audio and visual expressions. In particular, conventional fusion methods have not effectively addressed the difficulty of integrating heterogeneous modality information. To tackle these challenges, we propose a progressive fusion framework based on audio-visual affective descriptions for MSA. Specifically, we design an audio-visual emotional description generator that transforms raw audiovisual data into textual emotional descriptions, thereby effectively highlighting affective features. Subsequently, this emotional description is integrated with the original multimodal features to obtain a richer feature representation. Building upon this, we introduce a three-stage progressive fusion architecture. First, we employ cross-modal transformers to facilitate interactions among modalities and to learn inter-modal dependencies. Second, a gated fusion mechanism is incorporated to effectively eliminate redundant information and further promote interaction and compatibility among features. Finally, an attention mechanism is utilized to dynamically adjust the weights of features from different modalities, enabling effective multimodal sentiment information fusion. Experimental results on widely used sentiment analysis benchmark datasets, including MOSI, MOSEI, and CH-SIMS, underscore significant enhancements compared to state-of-the-art models.",https://doi.org/10.1145/3746252.3761386,"audio-visual affective descriptions, cross-modal transformers, gated fusion mechanism, multimodal sentiment analysis, progressive fusion architecture",cikm2025.bib
Trustworthy AI Psychotherapy: Multi-Agent LLM Workflow for Counseling and Explainable Mental Disorder Diagnosis,"Ozgun, Mithat Can and Pei, Jiahuan and Hindriks, Koen and Donatelli, Lucia and Liu, Qingzhi and Wang, Junxiao",CIKM,2025,"LLM-based agents have emerged as transformative tools capable of executing complex tasks through iterative planning and action, achieving significant advancements in understanding and addressing user needs. Yet, their effectiveness remains limited in specialized domains such as mental health diagnosis, where they underperform compared to general applications. Current approaches to integrating diagnostic capabilities into LLMs rely on scarce, highly sensitive mental health datasets, which are challenging to acquire. These methods also fail to emulate clinicians' proactive inquiry skills, lack multi-turn conversational comprehension, and struggle to align outputs with expert clinical reasoning. To address these gaps, we propose DSM5AgentFlow, the first LLM-based agent workflow designed to autonomously generate DSM-5 Level-1 diagnostic questionnaires. By simulating therapist-client dialogues with specific client profiles, the framework delivers transparent, step-by-step disorder predictions, producing explainable and trustworthy results. This workflow serves as a complementary tool for mental health diagnosis, ensuring adherence to ethical and legal standards. Through comprehensive experiments, we evaluate leading LLMs across three critical dimensions: conversational realism, diagnostic accuracy, and explainability. Our datasets and implementations are fully open-sourced.",https://doi.org/10.1145/3746252.3761164,"explainable mental disorder diagnosis, multi-agent llms, trustworthy ai psychotherapy",cikm2025.bib
Contextual Attention Modulation: Towards Efficient Multi-Task Adaptation in Large Language Models,"Pan, Dayan and Fu, Zhaoyang and Wang, Jingyuan and Han, Xiao and Zhu, Yue and Zhao, Xiangyu",CIKM,2025,"Large Language Models (LLMs) possess remarkable generalization capabilities but struggle with multi-task adaptation, particularly in balancing knowledge retention with task-specific specialization. Conventional fine-tuning methods suffer from catastrophic forgetting and substantial resource consumption, while existing parameter-efficient methods perform suboptimally in complex multi-task scenarios. To address this, we propose Contextual Attention Modulation (CAM), a novel mechanism that dynamically modulates the representations of self-attention modules in LLMs. CAM enhances task-specific features while preserving general knowledge, thereby facilitating more effective and efficient adaptation. For effective multi-task adaptation, CAM is integrated into our Hybrid Contextual Attention Modulation (HyCAM) framework, which combines a shared, full-parameter CAM module with multiple specialized, lightweight CAM modules, enhanced by a dynamic routing strategy for adaptive knowledge fusion. Extensive experiments on heterogeneous tasks, including question answering, code generation, and logical reasoning, demonstrate that our approach significantly outperforms existing approaches, achieving an average performance improvement of 3.65\%. The implemented code and data are available to ease reproducibility.",https://doi.org/10.1145/3746252.3761289,"large language model, multi-task adaptation, parameter-efficient fine-tuning",cikm2025.bib
MRCLQR: A Framework for Logical Query Reasoning Based on Multi-information Relation Constraints,"Pan, Pengwei and Liu, Yu and Ma, Jun and Qu, Jianfeng and Hua, Wen and Kang, Yanmei",CIKM,2025,"The Knowledge Graph logical reasoning task faces a dual challenge of insufficient semantic coverage from type information and missing structural information from relations. Although type annotations provide semantic priors for entities, their coarse-grained features cannot comprehensively characterize entity attributes; conversely, relational structure can enhance semantic representation, but the incompleteness of edges in real-world graphs limits modeling when relying on a single information source. To address these issues, we propose MRCLQR (Multi-information Relation Constraint-based Logical Query Reasoning), a framework with three core innovations: (1) an Information Semantic Alignment module based on contrastive learning, which achieves cross-modal semantic collaboration via entity-type-structure pairing; (2) a Constraint-aware Relation Encoding method that decomposes relation semantics into domain aggregation features, relation ontology semantics, and range constraint features; and (3) Neural-Symbolic Operators guided by domain constraints, which narrow the reasoning space through a constraint-aware attention mechanism. Experiments on FB15k, FB15k-237, and NELL-995 demonstrate that MRCLQR achieves average MRR scores of 35.8\%, 16.2\%, and 19.6\%, respectively improving over the strongest baselines by 0.5\%, 0.2\%, and 0.2\% --- and exhibits an 8.0\% average gain on complex queries involving negation. Ablation studies validate the effectiveness of multi-source collaboration and the curriculum learning strategy. This work offers a novel paradigm for heterogeneous knowledge fusion and logical query reasoning.",https://doi.org/10.1145/3746252.3761221,"complex logical query answering, first-order logical reasoning, knowledge graph",cikm2025.bib
Revisiting Long-Tailed Learning: Insights from an Architectural Perspective,"Pan, Yuhan and Sun, Yanan and Gong, Wei",CIKM,2025,"Long-Tailed (LT) recognition has been widely studied to tackle the challenge of imbalanced data distributions in real-world applications. However, the design of neural architectures for LT settings has received limited attention, despite evidence showing that architecture choices can substantially affect performance. This paper aims to bridge the gap between LT challenges and neural network design by providing an in-depth analysis of how various architectures influence LT performance. Specifically, we systematically examine the effects of key network components on LT handling, such as topology, convolutions, and activation functions. Based on these observations, we propose two convolutional operations optimized for improved performance. Recognizing that operation interactions are also crucial to network effectiveness, we apply Neural Architecture Search (NAS) to facilitate efficient exploration. We propose LT-DARTS, a NAS method with a novel search space and search strategy specifically designed for LT data. Experimental results demonstrate that our approach consistently outperforms existing architectures across multiple LT datasets, achieving parameter-efficient, state-of-the-art results when integrated with current LT methods.",https://doi.org/10.1145/3746252.3761191,"image classification, long-tailed learning, neural architecture search",cikm2025.bib
Temporal Distance-aware Subgoal Generation for Offline Hierarchical Reinforcement Learning,"Park, Taegeon and Baek, Seungho and Park, Jongchan and Oh, Seungjun and Kim, Yusung",CIKM,2025,"Efficient subgoal generation is essential in offline Hierarchical Re- inforcement Learning (HRL) for tackling long-horizon and sparse- reward tasks. Existing approaches often struggle with redundant and inefficient subgoal candidates and fail to maintain meaningful temporal relationships due to fixed-step subgoal sampling. To ad- dress these issues, we propose Temporal Distance-Aware Subgoal Generation (TDSG), a novel framework leveraging pre-trained Tem- poral Distance (TD) representations. TDSG identifies a compact set of anchor states in the TD representation space. These states, evenly spaced at consistent temporal distance intervals and collectively covering all states in the dataset while comprising less than 1\% of the entire dataset, serve as the training targets for subgoal gener- ation. This ensures efficient and temporally consistent high-level policy learning. Furthermore, the low-level policy leverages intrin- sic rewards derived from the alignment between current states and subgoals in the TD representation space, enabling effective learning even under sparse-reward conditions. Experimental results demon- strate that TDSG achieves consistent performance improvement over prior offline HRL methods across numeric and visual environ- ments. Our code is available at https://github.com/Ptaegeon/TDSG.git",https://doi.org/10.1145/3746252.3761326,"offline hierarchical reinforcement learning, subgoal generation",cikm2025.bib
How Fair is FAIR? Understanding LOD Cloud FAIRness Through Correlation Patterns,"Pellegrino, Maria Angela and Tuozzo, Gabriele",CIKM,2025,"While the FAIR principles (Findability, Accessibility, Interoperability, and Reusability) and data quality dimensions are widely used to evaluate Linked Data, their interdependencies remain largely unexplored. This paper is grounded on a systematic integration of these two frameworks by mapping data quality dimensions to FAIR sub-principles, revealing how individual features---such as endpoint availability, metadata richness, or use of standard vocabularies---can simultaneously contribute to multiple FAIR goals. Building on this mapping, this paper reports a large-scale, data-driven, longitudinal study of 1,445 datasets from the LOD Cloud extending KGHeartBeat, an open-source quality assessment framework. This paper quantifies FAIRness at the sub-principle level and computes correlation patterns across five temporal snapshots and nine topical domains. The reported findings reveal that most correlations are positive and statistically significant but vary across time and domain, with only a few stable or persistent relationships. Strong inter-principle correlations-such as those linking metadata standards and security transparency-emerge over time, while intra-principle coherence is often weak. These insights offer concrete guidance for improving FAIR compliance, highlight the importance of domain-aware evaluation, and support the development of more holistic and reproducible FAIR assessment strategies for Linked Data ecosystems.",https://doi.org/10.1145/3746252.3761092,"correlation analyses, fairness, linked datasets, lod cloud, longitudinal study, quality assessment, topical analyses",cikm2025.bib
