Title,Author,Conference Name (Book Title),Year,Abstract,url,Keywords,Source_File
Leveraging the Power of Conversations: Optimal Key Term Selection in Conversational Contextual Bandits,"Liu, Maoli and Li, Zhuohua and Dai, Xiangxiang and Lui, John C.S.",KDD,2025,"Conversational recommender systems proactively query users with relevant ''key terms'' and leverage the feedback to elicit users' preferences for personalized recommendations. Conversational contextual bandits, a prevalent approach in this domain, aim to optimize preference learning by balancing exploitation and exploration. However, several limitations hinder their effectiveness in real-world scenarios. First, existing algorithms employ key term selection strategies with insufficient exploration, often failing to thoroughly probe users' preferences and resulting in suboptimal preference estimation. Second, current algorithms typically rely on deterministic rules to initiate conversations, causing unnecessary interactions when preferences are well-understood and missed opportunities when preferences are uncertain. To address these limitations, we propose three novel algorithms: CLiSK, CLiME, and CLiSK-ME. CLiSK introduces smoothed key term contexts to enhance exploration in preference learning, CLiME adaptively initiates conversations based on preference uncertainty, and CLiSK-ME integrates both techniques. We theoretically prove that all three algorithms achieve a tighter regret upper bound of O (√dTlogT) with respect to the time horizon T, improving upon existing methods. Additionally, we provide a matching lower bound Ω(√dT) for conversational bandits, demonstrating that our algorithms are nearly minimax optimal. Extensive evaluations on both synthetic and real-world datasets show that our approaches achieve at least a 14.6\% improvement in cumulative regret.",https://doi.org/10.1145/3711896.3737025,"contextual bandits, conversational recommendation, online learning, preference learning",kdd2025.bib
Enhancing Generalization in Large-Scale HCVRP: A Rank-Augmented Neural Solver,"Liu, Qidong and Lian, Jiurui and Liu, Chaoyue and Cao, Zhiguang",KDD,2025,"The Heterogeneous Capacitated Vehicle Routing Problem (HCVRP) is an NP-hard combinatorial optimization problem. State-of-the-art neural solvers face difficulties in generalizing to large-scale scenarios after training on small-scale instances. Our experiments reveal that performance degradation is primarily due to the low-rank nature of attention matrix in large-scale instances. This results in insufficient distinction among node features, impacting the accuracy of Markov Decision Processes. Additionally, these models utilize self-attention for vehicle information interaction, but overly incorporate features from others, which suppresses individual features and leads to a deviation from the optimal route. To address these challenges, we propose the Rank-Augmented Neural Solver (RANS), which introduces two key innovations: 1) A simple yet effective mechanism to increase and approximate the upper bound of the attention matrix's rank, enabling the generation of more distinctive node features. 2) A Dual Cross-Attention Module within the vehicle encoder that accurately captures each vehicle's optimal routes while maintaining balanced vehicle collaboration. The experimental results show that RANS performs favorably against the baselines. Notably, when applied to instances with up to 10,000 nodes, RANS achieves an inference time that is merely 13.42\% of the best baseline among the neural solvers, while simultaneously reducing the min-max travel time by 23.72\%.",https://doi.org/10.1145/3711896.3736935,"attention mechanism, combinatorial optimization, heterogeneous cvrp, rank-augmented, reinforcement learning",kdd2025.bib
Continuous Optimization for Feature Selection with Permutation-Invariant Embedding and Policy-Guided Search,"Liu, Rui and Xie, Rui and Yao, Zijun and Fu, Yanjie and Wang, Dongjie",KDD,2025,"Feature selection removes redundant features to enhance both performance and computational efficiency in downstream tasks. Existing methods often struggle to capture complex feature interactions and adapt to diverse scenarios. Recent advances in this domain have incorporated generative intelligence to address these drawbacks by uncovering intricate relationships between features. However, two key limitations remain: 1) embedding feature subsets in a continuous space is challenging due to permutation sensitivity, as changes in feature order can introduce biases and weaken the embedding learning process; 2) gradient-based search in the embedding space assumes convexity, which is rarely guaranteed, leading to reduced search effectiveness and suboptimal subsets. To address these limitations, we propose a new framework that can: 1) preserve feature subset knowledge in a continuous embedding space while ensuring permutation invariance; 2) effectively explore the embedding space without relying on strong convex assumptions. For the first objective, we develop an encoder-decoder paradigm to preserve feature selection knowledge into a continuous embedding space. This paradigm captures feature interactions through pairwise relationships within the subset, removing the influence of feature order on the embedding. Moreover, an inducing point mechanism is introduced to accelerate pairwise relationship computations. For the second objective, we employ a policy-based reinforcement learning (RL) approach to guide the exploration of the embedding space. The RL agent effectively navigates the space by balancing multiple objectives. By prioritizing high-potential regions adaptively and eliminating the reliance on convexity assumptions, this search strategy effectively reduces the risk of converging to local optima. Finally, we conduct extensive experiments to demonstrate the effectiveness, efficiency, robustness and explicitness of our model. Our code and dataset are publicly accessible on GitHub. https://github.com/RayLiu1103/CAPS.",https://doi.org/10.1145/3711896.3736891,"automated feature selection, reinforcement learning, representation learning",kdd2025.bib
Graph Positional Autoencoders as Self-supervised Learners,"Liu, Yang and Bo, Deyu and Cao, Wenxuan and Fang, Yuan and Li, Yawen and Shi, Chuan",KDD,2025,"Graph self-supervised learning seeks to learn effective graph representations without relying on labeled data. Among various approaches, graph autoencoders (GAEs) have gained significant attention for their efficiency and scalability. Typically, GAEs take incomplete graphs as input and predict missing elements, such as masked node features or edges. Although effective, our experimental investigation reveals that traditional feature or edge masking paradigms primarily capture low-frequency signals in the graph and fail to learn expressive structural information. To address these issues, we propose Graph Positional Autoencoders (GraphPAE), which employ a dual-path architecture to reconstruct both node features and positions. Specifically, the feature path uses positional encoding to enhance the message-passing processing, improving the GAEs' ability to predict the corrupted information. The position path, on the other hand, leverages node representations to refine positions and approximate eigenvectors, thereby enabling the encoder to learn diverse frequency information. We conduct extensive experiments to verify the effectiveness of GraphPAE, including heterophilic node classification, graph property prediction, and transfer learning. The results demonstrate that GraphPAE achieves state-of-the-art performance and consistently outperforms the baselines by a large margin.",https://doi.org/10.1145/3711896.3736990,"graph autoencoders, graph neural networks, positional encoding, self-supervised learning",kdd2025.bib
Equivariant and Invariant Message Passing for Global Subseasonal-to-seasonal Forecasting,"Liu, Yang and Zheng, Zinan and Rong, Yu and Zhao, Deli and Cheng, Hong and Li, Jia",KDD,2025,"Accurate weather forecasting on Subseasonal-to-Seasonal (S2S) timescale is critical to human society such as agriculture planning and extreme weather preparation. Although data-driven models have become alternatives to computationally intensive Numerical Weather Prediction (NWP) systems, existing Transformer-based approaches suffer from biases due to planar projections distorting the spherical geometry and inadequate handling of vector-scalar variable interactions (e.g., wind velocity vs. temperature). To address these limitations, we propose a graph-based Equivariant and Invariant Message Passing (EIMP) framework that directly processes spherical grid data. It maintains SO(3) equivariant embeddings for vector data and SO(3) invariant embeddings for scalar data, which are interacted by a shared invariant message embedding. Guaranteed equivariant and invariant message aggregation functions are proposed to update embeddings under strict symmetry constraints. Extensive experiments on the Earth Reanalysis 5 (ERA5) reanalysis dataset of 41 years demonstrate the proposed model achieves significant improvement over advanced data-driven models and skillful numerical ECMWF systems. Additionally, we empirically show that EIMP demonstrates geometrically superior predictions and conduct ablation studies to validate the efficacy of its design.",https://doi.org/10.1145/3711896.3736939,"equivariant neural networks, graph neural networks, weather forecasting",kdd2025.bib
"MOTTO: A Mixture-of-Experts Framework for Multi-Treatment, Multi-Outcome Treatment Effect Estimation","Liu, Yiling and Shi, Wei and Fu, Chen and Jiang, Ziyang and Hua, Zhigang and Carlson, David",KDD,2025,"Multi-treatment multi-outcome treatment effect estimation plays a vital role in today's industry-level applications. For example, in social media ads, practitioners simultaneously deploy multiple interventions to users' experience and track multi-faceted metrics (e.g., ad performance, engagement, churn). However, existing methods for estimating treatment effects struggle to simultaneously address the complex interplays and ensure robust counterfactual balancing across treatment-outcome pairs. In our paper, we propose MOTTO (Multi-Outcome, Multi-Treat-ment Transfer Model for Treatment Effect Estimation), a Mixture-of-Experts-based framework designed to jointly handle these multi-faceted challenges. MOTTO explicitly learns the relationships across outcomes and distribution overlaps across treatment groups by isolating shared experts within its partitioned architecture. It then employs selective distribution alignment to these treatment-shared experts, optimizing the balance between factual and counterfactual predictions. Importantly, MOTTO can scale to a large number of treatments and outcomes without significantly increasing the number of parameters, as its shared experts can be primarily used for efficiency with comparable performance. We validate MOTTO on synthetic data, demonstrating MOTTO's strong adaptability to varying levels of outcome correlations and confounding. We further highlight its performance improvements across real-world benchmarks and a large-scale advertising ecosystem on one of the world's largest social media platforms.",https://doi.org/10.1145/3711896.3737056,"causal inference, confounding, mixture-of-experts (moe), multi-outcome causal modeling, multi-treatment effect estimation",kdd2025.bib
SurvUnc: A Meta-Model Based Uncertainty Quantification Framework for Survival Analysis,"Liu, Yu and Tao, Weiyao and Xia, Tong and Knight, Simon and Zhu, Tingting",KDD,2025,"Survival analysis, which estimates the probability of event occurrence over time from censored data, is fundamental in numerous real-world applications, particularly in high-stakes domains such as healthcare and risk assessment. Despite advances in numerous survival models, quantifying the uncertainty of predictions from these models remains underexplored and challenging. The lack of reliable uncertainty quantification limits the interpretability and trustworthiness of survival models, hindering their adoption in clinical decision-making and other sensitive applications. To bridge this gap, in this work, we introduce SurvUnc, a novel meta-model based framework for post-hoc uncertainty quantification for survival models. SurvUnc introduces an anchor-based learning strategy that integrates concordance knowledge into meta-model optimization, leveraging pairwise ranking performance to estimate uncertainty effectively. Notably, our framework is model-agnostic, ensuring compatibility with any survival model without requiring modifications to its architecture or access to its internal parameters. Especially, we design a comprehensive evaluation pipeline tailored to this critical yet overlooked problem. Through extensive experiments on four publicly available benchmarking datasets and five representative survival models, we demonstrate the superiority of SurvUnc across multiple evaluation scenarios, including selective prediction, misprediction detection, and out-of-domain detection. Our results highlight the effectiveness of SurvUnc in enhancing model interpretability and reliability, paving the way for more trustworthy survival predictions in real-world",https://doi.org/10.1145/3711896.3737140,"meta model, out-of-domain detection, survival analysis, uncertainty quantification",kdd2025.bib
A Dual-Fusion Cognitive Diagnosis Framework for Open Student Learning Environments,"Liu, Yuanhao and Liu, Shuo and Liu, Yimeng and Zheng, Chanjin and Zhang, Wei and Qian, Hong",KDD,2025,"Cognitive diagnosis model (CDM) is a fundamental component in intelligent education systems which aims to infer students' mastery levels based on historical response logs. However, existing CDMs usually follow the ID-based embedding paradigm, which could often diminish the effectiveness of CDMs in open student learning environments. This is mainly because most of them cannot directly infer new students' ability or utilize new exercises or knowledge concepts without retraining. Textual semantic information, due to its unified feature space and easy accessibility, can help alleviate this issue. However, directly incorporating textual semantic information may not benefit traditional CDMs due to the following challenges: the diversity and complexity of the original text corpus, lack of response-relevant features, and difficulty in integrating multi-source features. To this end, this paper proposes a Dual-Fusion Cognitive Diagnosis Framework (DFCD) to address the above challenges in open student learning environments. Specifically, to standardize the original text corpus and make it easier for CDMs to capture relevant textual semantic information, this paper first proposes the exercise-refiner and concept-refiner to make the exercises and knowledge concepts more coherent and reasonable in educational scenario via large language models. Then, DFCD encodes the refined features using text embedding models to obtain the textual semantic features. To construct response-relevant features, we propose a unified response-relevant feature construction to fully incorporate the information within the response logs. Finally, DFCD designs a dual-fusion module to merge the features from two sources, namely textual semantic features and response-relevant features. The ultimate representations possess the capability of inference in open student learning environments and can be also plugged in existing CDMs. Extensive experiments across three real-world datasets show that DFCD achieves superior performance and strong adaptability by improving the performance in three different scenarios of open student learning environments around 5\% on average.",https://doi.org/10.1145/3711896.3736820,"cognitive diagnosis, inductive learning, intelligent education, open student learning environments",kdd2025.bib
GPE: Global Position Embedding for Trajectory Similarity Computation,"Liu, Yuanjun and Liu, Guanfeng and Ma, Qingzhi and Li, Zhixu and Zhao, Lei and Liu, An",KDD,2025,"Trajectory similarity computation is a fundamental functionality in trajectory data mining, with wide-ranging applications in location-based services. Position embedding, which transforms GPS points into embedding vectors, plays a critical role in learning-based trajectory similarity models. The quality of these embeddings significantly impacts the performance of the models on downstream tasks. Existing methods fail to satisfy all good properties, i.e., global, continuous, unique, and dynamic, thereby limiting the development of trajectory similarity computation in both local and global scenarios. Inspired by linear counting systems, such as the decimal system, we first propose the \l{}ambda-base circular system to embed positions on the circle, then introduce the multi-base global embedding method GPE to encode global positions into vectors. Experiments conducted on five real-world datasets with nine baseline methods demonstrate that the GPE achieves state-of-the-art performance across four key evaluations in downstream tasks.",https://doi.org/10.1145/3711896.3736986,"spatial position embedding, trajectory data mining, trajectory similarity computation",kdd2025.bib
Stochastic Diffusion: A Diffusion Based Model for Stochastic Time Series Forecasting,"Liu, Yuansan and Wijewickrema, Sudanthi and Hu, Dongting and Bester, Christofer and O'Leary, Stephen and Bailey, James",KDD,2025,"Recent successes in diffusion probabilistic models have demonstrated their strength in modeling and generating different types of data, paving the way for their application in generative time series forecasting. However, most existing diffusion based approaches rely on sequential models and unimodal latent variables to capture global dependencies and model entire observable data, resulting in difficulties when it comes to highly stochastic time series data. In this paper, we propose a novel Stochastic Diffusion (StochDiff) model that integrates the diffusion process into time series modeling stage and utilizes the representational power of the stochastic latent spaces to capture the variability of the stochastic time series data. Specifically, the model applies diffusion module at each time step within the sequential framework and learns a step-wise, data-driven prior for generative diffusion process. These features enable the model to effectively capture complex temporal dynamics and the multi-modal nature of the highly stochastic time series data. Through extensive experiments on real-world datasets, we demonstrate the effectiveness of our proposed model for probabilistic time series forecasting, particularly in scenarios with high stochasticity. Additionally, with a real-world surgical use case, we highlight the model's potential in a medical application.",https://doi.org/10.1145/3711896.3737137,"diffusion probabilistic model, latent representation learning, stochastic time series, time series forecasting",kdd2025.bib
UrbanMind: Urban Dynamics Prediction with Multifaceted Spatial-Temporal Large Language Models,"Liu, Yuhang and Zhang, Yingxue and Zhang, Xin and Tian, Ling and Li, Yanhua and Luo, Jun",KDD,2025,"Understanding and predicting urban dynamics is crucial for managing transportation systems, optimizing urban planning, and enhancing public services. While neural network-based approaches have achieved success, they often rely on task-specific architectures and large volumes of data, limiting their ability to generalize across diverse urban scenarios. Meanwhile, Large Language Models (LLMs) offer strong reasoning and generalization capabilities, yet their application to spatial-temporal urban dynamics remains underexplored. Existing LLM-based methods struggle to effectively integrate multifaceted spatial-temporal data and fail to address distributional shifts between training and testing data, limiting their predictive reliability in real-world applications. To bridge this gap, we propose UrbanMind, a novel spatial-temporal LLM framework for multifaceted urban dynamics prediction that ensures both accurate forecasting and robust generalization. At its core, UrbanMind introduces Muffin-MAE, a multifaceted fusion masked autoencoder with specialized masking strategies that capture intricate spatial-temporal dependencies and intercorrelations among multifaceted urban dynamics. Additionally, we design a semantic-aware prompting and fine-tuning strategy that encodes spatial-temporal contextual details into prompts, enhancing LLMs' ability to reason over spatial-temporal patterns. To further improve generalization, we introduce a test time adaptation mechanism with a test data reconstructor, enabling UrbanMind to dynamically adjust to unseen test data by reconstructing LLM-generated embeddings. Extensive experiments on real-world urban dynamics datasets from multiple cities demonstrate the effectiveness of UrbanMind. The results consistently show that UrbanMind outperforms state-of-the-art baselines, achieving superior accuracy and strong generalization, even in zero-shot scenarios with no prior data.",https://doi.org/10.1145/3711896.3737177,"large language models, spatial-temporal data mining, urban dynamics prediction",kdd2025.bib
Measuring Item Freshness in Data Streams,"Liu, Zirui and Jiang, Zihan and Zhang, An and Shi, Zhouran and Tian, Yuxuan and Yang, Tong",KDD,2025,"This paper studies an unexplored attribute in data streams - item freshness. The freshness of an item refers to the time interval between its last arrival and the present moment. The information of item freshness is useful in various scenarios like cache, online advertising, computer network, etc. Currently, there is no algorithm tailored for estimating item freshness. We propose a theoretically guaranteed sketch algorithm called RingSketch, which integrates time-agnostic sketch algorithm with time-aware CLOCK algorithm for real-time freshness measurement. With the key idea of tracing the trajectory of the clock pointer, the estimation process of RingSketch is akin to observing the length of the growth rings in a tree trunk. We theoretically derive the average error of RingSketch and validate it with extensive experiments. The results show that RingSketch simultaneously achieves high accuracy (&lt;10-3 average relative error) and fast update speed (&gt;11.4 M/s), outperforming the baseline solutions by at least 13.3x and 1.5x respectively. All codes are open-sourced at GitHub.",https://doi.org/10.1145/3711896.3737044,"clock algorithm, data streams, item freshness, sketches",kdd2025.bib
On the Role of Weight Decay in Collaborative Filtering: A Popularity Perspective,"Loveland, Donald and Ju, Mingxuan and Zhao, Tong and Shah, Neil and Koutra, Danai",KDD,2025,"Collaborative filtering (CF) enables large-scale recommendation systems by encoding information from user-item interactions into dense ID-embedding tables. However, as embedding tables grow, closed-form solutions become impractical, necessitating the use of mini-batch gradient descent. Despite extensive work on loss function design, we argue that one core component of these pipelines is heavily overlooked: weight decay. Attaining high-performing models typically requires careful tuning of weight decay, regardless of loss, yet its necessity is not well understood. In this work, we question why weight decay is crucial in CF pipelines and how it impacts training. Through theoretical and empirical analysis, we uncover that weight decay's primary function is to encode popularity information into the magnitudes of the embedding vectors. Moreover, we find that tuning weight decay acts as a coarse, non-linear, knob to influence preference towards popular or unpopular items. Based on these findings, we propose PRISM (Popularity-awaRe Initialization Strategy for embedding Magnitudes), a straightforward yet effective solution to simplify the training of CF models. PRISM pre-encodes the popularity information typically learned through weight decay, eliminating its necessity. Our experiments show that PRISM improves performance by up to 4.77\% and reduces training times by 38.48\%, compared to state-of-the-art training strategies. Additionally, PRISM offers a cost-effective and meaningful strategy to mitigate popularity bias.",https://doi.org/10.1145/3711896.3737068,"magnitude, popularity, recommender systems, weight decay",kdd2025.bib
TimeCapsule: Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,"Lu, Yihang and Xu, Yangyang and Qin, Qitao and Meng, Xianwei",KDD,2025,"Recent deep learning models for Long-term Time Series Forecasting (LTSF) often emphasize complex, handcrafted designs, while simpler architectures like linear models or MLPs have often outperformed these intricate solutions. In this paper, we revisit and organize the core ideas behind several key techniques, such as redundancy reduction and multi-scale modeling, which are frequently employed in advanced LTSF models. Our goal is to streamline these ideas for more efficient deep learning utilization. To this end, we introduce TimeCapsule, a model built around the principle of high-dimensional information compression that unifies these techniques in a generalized yet simplified framework. Specifically, we model time series as a 3D tensor, incorporating temporal, variate, and level dimensions, and leverage mode production to capture multi-mode dependencies while achieving dimensionality compression. We propose an internal forecast within the compressed representation domain, supported by the Joint-Embedding Predictive Architecture (JEPA), to monitor the learning of predictive representations. Extensive experiments on challenging benchmarks demonstrate the versatility of our method, showing that TimeCapsule can achieve state-of-the-art performance. The code is available at: https://github.com/Luoauoa/TimeCapsule.git.",https://doi.org/10.1145/3711896.3737157,"deep learning, information tensor modeling, multivariate long-term time series forecasting",kdd2025.bib
Gradients as An Action: Towards Communication-Efficient Federated Recommender Systems via Adaptive Action Sharing,"Lu, Zhufeng and Jia, Chentao and Hu, Ming and Xie, Xiaofei and Chen, Mingsong",KDD,2025,"As a promising privacy-aware collaborative model training paradigm, Federated Learning (FL) is becoming popular in the design of distributed recommender systems. However, Federated Recommender Systems (FedRecs) greatly suffer from two major problems: i) extremely high communication overhead due to massive item embeddings involved in recommendation systems, and ii) intolerably low training efficiency caused by the entanglement of both heterogeneous network environments and client devices. Although existing methods attempt to employ various compression techniques to reduce communication overhead, due to the parameter errors introduced by model compression, they inevitably suffer from model performance degradation. To simultaneously address the above problems, this paper presents a communication-efficient FedRec framework named FedRAS, which adopts an action-sharing strategy to cluster the gradients of item embedding into a specific number of model updating actions for communication rather than directly compressing the item embeddings. In this way, the cloud server can use the limited actions from clients to update all the items. Since gradient values are significantly smaller than item embeddings, constraining the directions of gradients (i.e., the action space) introduces smaller errors compared to compressing the entire item embedding matrix into a reduced space. To accommodate heterogeneous devices and network environments, FedRAS incorporates an adaptive clustering mechanism that dynamically adjusts the number of actions. Comprehensive experiments on well-known datasets demonstrate that FedRAS can reduce the size of communication payloads by up to 96.88\%, while not sacrificing recommendation performance within various heterogeneous scenarios. We have open-sourced FedRAS at https://github.com/mastlab-T3S/FedRAS.",https://doi.org/10.1145/3711896.3736987,"clustering, communication efficiency, federated learning, gradient robustness, recommender systems",kdd2025.bib
Physics-Guided Learning of Meteorological Dynamics for Weather Downscaling and Forecasting,"Luo, Yingtao and Fang, Shikai and Wu, Binqing and Wen, Qingsong and Sun, Liang",KDD,2025,"Weather forecasting is essential but remains computationally intensive and physically incomplete in traditional numerical weather prediction (NWP) methods. Deep learning (DL) models offer efficiency and accuracy but often ignore physical laws, limiting interpretability and generalization. We propose PhyDL-NWP, a physics-guided deep learning framework that integrates physical equations with latent force parameterization into data-driven models. It predicts weather variables from arbitrary spatiotemporal coordinates, computes physical terms via automatic differentiation, and uses a physics-informed loss to align predictions with governing dynamics. PhyDL-NWP enables resolution-free downscaling by modeling weather as a continuous function and fine-tunes pre-trained models with minimal overhead, achieving up to 170\texttimes{} faster inference with only 55K parameters. Experiments show that PhyDL-NWP improves both forecasting performance and physical consistency.",https://doi.org/10.1145/3711896.3737081,"learning, parameterization, physics, prediction, weather",kdd2025.bib
AGODE: Adaptive Graph ODE for Grid-free Fluid Modeling and Domain Adaptation,"Lv, Jie and Yang, Shuyuan and Feng, Zhixi",KDD,2025,"This paper studies grid-free point process modeling under varying fluid parameters. Existing methods rely on grid-based approaches or fixed parameters, making it challenging to handle complex nonlinear dynamics and out-of-distribution (OOD) scenarios. To address this, we propose Adaptive Perturbation Graph ODE (AGODE), a novel framework that integrates three key innovations: (1) an adaptive conditioning mechanism for physical parameter adaptation(2) a continuous graph neural ODE for spatiotemporal evolution modeling, and (3) a perturbation module with mutual information maximization for uncertainty quantification. AGODE employs graph neural networks to encode unstructured point cloud data into latent dynamics governed by neural ODEs, where physical parameters are injected through context-aware conditioning vectors. The perturbation module generates diverse trajectory samples by introducing stochastic noise during ODE integration, while contrastive learning aligns predictions with physical contexts to filter implausible outcomes.Extensive experiments across five fluid dynamics benchmarks (Prometheus, Navier-Stokes, Spherical-SWE, 3D Reaction-Diffusion, ERA5) demonstrate AGODE's state-of-the-art performance. Specifically, AGODE achieves MSE of 0.0302/0.0312 (in-domain/OOD) on Prometheus, outperforming PURE by 6.5\%/5.0\%, and reduces Navier-Stokes errors by 28.1\% compared to physics-informed NMO. Notably, AGODE maintains superior OOD generalization with only 2.9\% average error increase versus 7.8\% for baselines, while its uncertainty quantification improves prediction reliability by 41\% (95\% confidence interval coverage). These results validate AGODE's capabilities in continuous spatiotemporal modeling, multi-parameter adaptation, and robust uncertainty estimation for complex fluid systems.",https://doi.org/10.1145/3711896.3736837,"fluid dynamics modeling, graph neural networks, out-of-distribution generalization",kdd2025.bib
Learning Patterns-Guided Data Generation for Knowledge Tracing,"Ma, Haiping and Yin, Yi and Wang, Ziwen and Wang, Changqian and Yu, Xiaoshan and Yang, Shangshang and Zhang, Xingyi",KDD,2025,"Knowledge tracing (KT), which is instrumental in monitoring and forecasting students' knowledge states throughout their learning trajectory in online learning environments, has over the past decade garnered widespread attention due to its pivotal role in facilitating personalized education. Existing KT approaches were mainly invented from the model-centric perspective to overcome the sequence modeling difficulty while not exploiting the potential information of sparsity, thereby limiting their performance. To make full use of the information in the dataset, this paper proposes a data-centric knowledge tracing paradigm, termed LPDG, aiming to generate interaction data between students and exercises by revealing students' Learning Patterns and facilitating the Generation of ideal training Data. Specifically, we propose a learning patterns-guided exercise sequence regenerator, which incorporates Transformer and a tailor-made pattern enhancer, thereby aiding in the extraction of valuable information for generating high-quality training data. Moreover, we devise a learning patterns-guided pseudo-label generator, which leverages the diffusion process to construct pseudo-labels for the regenerated sequences. Afterwards, the fully generated ideal data is incorporated into the training data, and we integrate this framework with various model-centric approaches in KT. Finally, experimental results across datasets clearly demonstrate the efficacy of our proposed LPDG framework.",https://doi.org/10.1145/3711896.3737021,"data generation, diffusion model, knowledge tracing, learning patterns",kdd2025.bib
ALSA: Context-Sensitive Prompt Privacy Preservation in Large Language Models,"Ma, Hongru and Lu, Wenpeng and Liang, Yanjie and Wang, Tianyi and Zhang, Qi and Zhu, Yingjie and Si, Jiasheng",KDD,2025,"The remarkable prompting capability of large language models (LLMs) offers substantial convenience to users across diverse backgrounds. Nevertheless, as the sensitive information within prompts is inevitably exposed to LLMs, caution must be exercised to preserve privacy. Among various studies, text anonymization is considered an effective approach to preventing privacy leakage in prompts through text substitution. However, existing works overemphasize privacy while overlooks preserving contextual integrity, degrading semantic consistency. To address these concerns, this paper introduces a context-sensitive prompt privacy-preserving framework, namely Adaptive Linguistic Sanitization and Anonymization (ALSA). In specific, ALSA incorporates a three-dimensional scoring mechanism to dynamically quantify the substitutability of each word within a prompt by integrating the Privacy Leakage Risk Score (PLRS), the Contextual Information Importance Score (CIIS), and the Task Relevance Score (TRS). Subsequently, a clustering technique is adopted to dynamically determine the threshold for assigning an anonymization action (i.e., Retain, Replace, Encrypt, or Delete) by balancing privacy, semantics, and task relevance. Extensive experiments on five benchmark datasets validate the superiority of ALSA over state-of-the-art baselines in terms of accuracy, privacy preservation, and semantic integrity.",https://doi.org/10.1145/3711896.3736840,"llm, prompt engineering, prompt privacy preservation, semantic integrity",kdd2025.bib
Beyond Fixed Variables: Expanding-variate Time Series Forecasting via Flat Scheme and Spatio-temporal Focal Learning,"Ma, Minbo and Tang, Kai and Li, Huan and Teng, Fei and Zhang, Dalin and Li, Tianrui",KDD,2025,"Multivariate Time Series Forecasting (MTSF) has long been a key research focus. Traditionally, these studies assume a fixed number of variables, but in real-world applications, Cyber-Physical Systems often expand as new sensors are deployed, increasing variables in MTSF. In light of this, we introduce a novel task, Expanding-variate Time Series Forecasting (EVTSF). This task presents unique challenges, specifically (1) handling inconsistent data shapes caused by adding new variables, and (2) addressing imbalanced spatio-temporal learning, where expanding variables have limited observed data due to the necessity for timely operation. To address these challenges, we propose STEV, a flexible spatio-temporal forecasting framework. STEV includes a new Flat Scheme to tackle the inconsistent data shape issue, which extends the graph-based spatio-temporal modeling architecture into 1D space by flattening the 2D samples along the variable dimension, making the model variable-scale-agnostic while still preserving dynamic spatial correlations through a holistic graph. Additionally, we introduce a novel Spatio-temporal Focal Learning strategy that incorporates a negative filter to resolve potential conflicts between contrastive learning and graph representation, and a focal contrastive loss as its core to guide the framework to focus on optimizing the expanding variables. To evaluate the effectiveness of STEV, we benchmark EVTSF performance on three real-world datasets from various domains and compare it against three potential solutions employing state-of-the-art (SOTA) MTSF models tailored for EVSTF. Experimental results show that STEV significantly outperforms its competitors, especially in handling expanding variables. Notably, STEV, with only 5\% of observations during the expanding period, is on par with SOTA MTSF models trained with complete data. Further exploration of various expanding scenarios underscores the generalizability of STEV in real-world applications.",https://doi.org/10.1145/3711896.3736854,"contrastive learning, expanding-variate time series forecasting, spatio-temporal graph neural networks",kdd2025.bib
A Diffusion-Based Method for Learning the Multi-Outcome Distribution of Medical Treatments,"Ma, Yuchen and Schweisthal, Jonas and Zhang, Hengrui and Feuerriegel, Stefan",KDD,2025,"In medicine, treatments often influence multiple, interdependent outcomes, such as primary endpoints, complications, adverse events, or other secondary endpoints. Hence, to make optimal treatment decisions, clinicians are interested in learning the distribution of multi-dimensional treatment outcomes. However, the vast majority of machine learning methods for predicting treatment effects focus on single-outcome settings, despite the fact that medical data often include multiple, interdependent outcomes. To address this limitation, we propose a novel diffusion-based method called DIME to learn the joint distribution of multiple outcomes of medical treatments. Our DIME method addresses three challenges relevant in medical practice: (i) our method is tailored to learn the joint interventional distribution of multiple medical outcomes, which enables reliable decision-making with uncertainty quantification rather than relying solely on point estimates; (ii) our method explicitly captures the dependence structure between outcomes; and (iii) our method can handle outcomes of mixed type, including binary, categorical, and continuous variables. In our method, we take into account the fundamental problem of causal inference, where only outcomes for the assigned treatment are observed, through causal masking. For training, our method decomposes the joint distribution into a series of conditional distributions with a customized conditional masking to account for the dependence structure across outcomes. For inference, our method auto-regressively generates predictions. This allows our method to move beyond point estimates of causal quantities and thus learn the joint interventional distribution. To the best of our knowledge, DIME is the first neural method tailored to learn the joint, multi-outcome distribution of medical treatments. Across various experiments, we demonstrate that our method effectively learns the joint distribution and captures shared information among multiple outcomes.",https://doi.org/10.1145/3711896.3736819,"causal machine learning, diffusion models, multiple outcomes, personalized medicine, treatment effect",kdd2025.bib
